G201,ECON F211,PRINCIPLES OF ECONOMICS,40,40,377,13-05-22|14:00|17:00,FULL
G202,ECON F211,PRINCIPLES OF ECONOMICS,37,37,377,13-05-22|14:00|17:00,FULL
G203,ECON F211,PRINCIPLES OF ECONOMICS,37,37,377,13-05-22|14:00|17:00,FULL
G204,ECON F211,PRINCIPLES OF ECONOMICS,37,37,377,13-05-22|14:00|17:00,FULL
G205,ECON F211,PRINCIPLES OF ECONOMICS,37,37,377,13-05-22|14:00|17:00,FULL
G206,ECON F211,PRINCIPLES OF ECONOMICS,37,37,377,13-05-22|14:00|17:00,FULL
G207,ECON F211,PRINCIPLES OF ECONOMICS,37,37,377,13-05-22|14:00|17:00,FULL
G208,ECON F211,PRINCIPLES OF ECONOMICS,42,42,377,13-05-22|14:00|17:00,FULL
G107,ECON F211,PRINCIPLES OF ECONOMICS,37,37,377,13-05-22|14:00|17:00,FULL
G108,ECON F211,PRINCIPLES OF ECONOMICS,37,36,377,13-05-22|14:00|17:00,FULL
G101,EEE/INSTR  F342,POWER ELECTRONICS,40,40,229,23-05-22|9:00|12:00,FULL
G104,EEE/INSTR  F342,POWER ELECTRONICS,37,37,229,23-05-22|9:00|12:00,FULL
G105,EEE/INSTR  F342,POWER ELECTRONICS,37,37,229,23-05-22|9:00|12:00,FULL
G106,EEE/INSTR  F342,POWER ELECTRONICS,37,37,229,23-05-22|9:00|12:00,FULL
G205,ECON F241,ECONOMETRIC METHODS,37,37,88,06-05-22|9:00|12:00,FULL
G206,ECON F241,ECONOMETRIC METHODS,37,37,88,06-05-22|9:00|12:00,FULL
G207,ECON F241,ECONOMETRIC METHODS,37,14,88,06-05-22|9:00|12:00,FULL
I112,ECON F242,MICROECONOMICS,28,25,85,17-05-22|14:00|17:00,FULL
I113,ECON F242,MICROECONOMICS,28,20,85,17-05-22|14:00|17:00,FULL
I114,ECON F242,MICROECONOMICS,28,20,85,17-05-22|14:00|17:00,FULL
I122,ECON F242,MICROECONOMICS,28,20,85,17-05-22|14:00|17:00,FULL
G201,ECON F243,MACROECONOMICS,42,30,86,11-05-22|14:00|17:00,FULL
G202,ECON F243,MACROECONOMICS,40,30,86,11-05-22|14:00|17:00,FULL
G203,ECON F243,MACROECONOMICS,37,26,86,11-05-22|14:00|17:00,FULL
I122,ECON F244,ECONOMIC OF GROWTH & DEV,28,28,80,19-05-22|9:00|12:00,FULL
I210,ECON F244,ECONOMIC OF GROWTH & DEV,28,28,80,19-05-22|9:00|12:00,FULL
I211,ECON F244,ECONOMIC OF GROWTH & DEV,28,24,80,19-05-22|9:00|12:00,FULL
G101,ECON F315/FIN F315,FINANCIAL MANAGEMENT,40,40,81,11-05-22|9:00|12:00,FULL
G208,ECON F341,PUBLIC FIN THEO & POLICY,37,30,90,18-05-22|14:00|17:00,FULL
G205,ECON F341,PUBLIC FIN THEO & POLICY,37,30,90,18-05-22|14:00|17:00,FULL
G206,ECON F341,PUBLIC FIN THEO & POLICY,37,30,90,18-05-22|14:00|17:00,FULL
G103,ECON F342,APPLIED ECONOMETRICS,42,32,92,09-05-22|9:00|12:00,FULL
G101,ECON F342,APPLIED ECONOMETRICS,40,30,92,09-05-22|9:00|12:00,FULL
G102,ECON F342,APPLIED ECONOMETRICS,37,30,92,09-05-22|9:00|12:00,FULL
G101,ECON F343,ECONOMIC ANAL OF PUB POL,42,35,97,21-05-22|9:00|12:00,FULL
G201,ECON F343,ECONOMIC ANAL OF PUB POL,40,35,97,21-05-22|9:00|12:00,FULL
G202,ECON F343,ECONOMIC ANAL OF PUB POL,37,27,97,21-05-22|9:00|12:00,FULL
I111,ECON F345,BEHAVIORAL ECONOMICS,28,20,59,12-05-22|14:00|17:00,FULL
I112,ECON F345,BEHAVIORAL ECONOMICS,28,20,59,12-05-22|14:00|17:00,FULL
I113,ECON F345,BEHAVIORAL ECONOMICS,28,19,59,12-05-22|14:00|17:00,FULL
F107,ECON F354/FIN F311,DERIVATIVES &  RISK MGMT,53,53,252,10-05-22|14:00|17:00,FULL
F108,ECON F354/FIN F311,DERIVATIVES &  RISK MGMT,54,54,252,10-05-22|14:00|17:00,FULL
F109,ECON F354/FIN F311,DERIVATIVES &  RISK MGMT,36,36,252,10-05-22|14:00|17:00,FULL
F201,ECON F354/FIN F311,DERIVATIVES &  RISK MGMT,28,28,252,10-05-22|14:00|17:00,FULL
F202,ECON F354/FIN F311,DERIVATIVES &  RISK MGMT,28,28,252,10-05-22|14:00|17:00,FULL
F203,ECON F354/FIN F311,DERIVATIVES &  RISK MGMT,28,28,252,10-05-22|14:00|17:00,FULL
F204,ECON F354/FIN F311,DERIVATIVES &  RISK MGMT,28,25,252,10-05-22|14:00|17:00,FULL
F204,ECON F355,BUSS ANAL & VALUATION,28,28,62,06-05-22|14:00|17:00,FULL
F205,ECON F355,BUSS ANAL & VALUATION,40,34,62,06-05-22|14:00|17:00,FULL
F208,ECON F411,PROJECT APPRAISAL,60,60,121,17-05-22|9:00|12:00,FULL
G101,ECON F411,PROJECT APPRAISAL,40,40,121,17-05-22|9:00|12:00,FULL
G102,ECON F411,PROJECT APPRAISAL,37,21,121,17-05-22|9:00|12:00,FULL
G201,ECON F412/FIN F313,SECUR ANAL & PORTFOL MGT,40,40,69,19-05-22|14:00|17:00,FULL
G202,ECON F412/FIN F313,SECUR ANAL & PORTFOL MGT,37,29,69,19-05-22|14:00|17:00,FULL
G204,ECON F416,REGIONAL ECONOMICS,40,9,9,11-05-22|9:00|12:00,FULL
G203,ECON F434,INTERNATIONAL BUSINESS,37,23,43,19-05-22|14:00|17:00,FULL
G204,ECON F434,INTERNATIONAL BUSINESS,37,20,43,19-05-22|14:00|17:00,FULL
G106,ECON F435,MARKETING RESEARCH,37,29,29,06-05-22|14:00|17:00,FULL
G201,EEE F312,POWER SYSTEMS,42,40,137,18-05-22|14:00|17:00,FULL
G202,EEE F312,POWER SYSTEMS,40,37,137,18-05-22|14:00|17:00,FULL
G203,EEE F312,POWER SYSTEMS,37,37,137,18-05-22|14:00|17:00,FULL
G204,EEE F312,POWER SYSTEMS,37,23,137,18-05-22|14:00|17:00,FULL
G102,EEE F411,INTERNET OF THINGS,37,37,95,11-05-22|9:00|12:00,FULL
G103,EEE F411,INTERNET OF THINGS,37,37,95,11-05-22|9:00|12:00,FULL
G104,EEE F411,INTERNET OF THINGS,37,21,95,11-05-22|9:00|12:00,FULL
F203,EEE F435,DIGITAL IMAGE PROCESSING,28,28,149,17-05-22|9:00|12:00,FULL
F204,EEE F435,DIGITAL IMAGE PROCESSING,28,28,149,17-05-22|9:00|12:00,FULL
F205,EEE F435,DIGITAL IMAGE PROCESSING,40,40,149,17-05-22|9:00|12:00,FULL
F207,EEE F435,DIGITAL IMAGE PROCESSING,55,53,149,17-05-22|9:00|12:00,FULL
I210,EEE F474,ANTENNA THEORY AND DESIGN,28,20,20,10-05-22|14:00|17:00,FULL
F109,EEE F477,MODELING OF FIELD-EFFECT NANO,36,11,11,07-05-22|14:00|17:00,FULL
F204,EEE G592,MOBILE PERSONAL COMMUNIC,28,17,17,07-05-22|9:00|12:00,FULL
F203,EEE G622,ADVANCED DIGITAL COMMUNI,28,17,17,12-05-22|9:00|12:00,FULL
F107,ECON F212,FUNDA OF FIN AND ACCOUNT,53,53,247,23-05-22|9:00|12:00,FULL
F108,ECON F212,FUNDA OF FIN AND ACCOUNT,54,54,247,23-05-22|9:00|12:00,FULL
F109,ECON F212,FUNDA OF FIN AND ACCOUNT,36,36,247,23-05-22|9:00|12:00,FULL
F106,ECON F212,FUNDA OF FIN AND ACCOUNT,48,48,247,23-05-22|9:00|12:00,FULL
F202,ECON F212,FUNDA OF FIN AND ACCOUNT,40,28,247,23-05-22|9:00|12:00,FULL
F201,ECON F212,FUNDA OF FIN AND ACCOUNT,28,28,247,23-05-22|9:00|12:00,FULL
G107,EEE/INSTR  F432,MEDICAL INSTRUMENTATION,37,21,21,06-05-22|14:00|17:00,FULL
F107,FIN F414,FINANCIAL RISK ANALYTICS & M,53,53,106,20-05-22|9:00|12:00,FULL
F108,FIN F414,FINANCIAL RISK ANALYTICS & M,54,53,106,20-05-22|9:00|12:00,FULL
I221,GS F211,MOD POLITICAL CONCEPTS,28,28,74,23-05-22|9:00|12:00,FULL
I222,GS F211,MOD POLITICAL CONCEPTS,28,28,74,23-05-22|9:00|12:00,FULL
J107,GS F211,MOD POLITICAL CONCEPTS,28,18,74,23-05-22|9:00|12:00,FULL
F208,GS F223,INTRO TO MASS COMM,60,60,99,21-05-22|9:00|12:00,FULL
G108,GS F223,INTRO TO MASS COMM,40,39,99,21-05-22|9:00|12:00,FULL
G104,GS F233,PUBLIC POLICY,37,5,5,14-05-22|9:00|12:00,FULL
G105,GS F241,CREATIVE WRITING,37,37,98,21-05-22|9:00|12:00,FULL
G106,GS F241,CREATIVE WRITING,37,37,98,21-05-22|9:00|12:00,FULL
G107,GS F241,CREATIVE WRITING,37,24,98,21-05-22|9:00|12:00,FULL
J217,GS F245,EFFECTIVE PUBLIC SPEAK,42,24,99,18-05-22|14:00|17:00,FULL
J218,GS F245,EFFECTIVE PUBLIC SPEAK,28,24,99,18-05-22|14:00|17:00,FULL
J219,GS F245,EFFECTIVE PUBLIC SPEAK,28,24,99,18-05-22|14:00|17:00,FULL
J220,GS F245,EFFECTIVE PUBLIC SPEAK,28,26,99,18-05-22|14:00|17:00,FULL
G101,GS F312,APPLIED PHILOSOPHY,40,29,29,19-05-22|14:00|17:00,FULL
G107,GS F333,PUBLIC ADMINISTRATION,37,37,95,10-05-22|14:00|17:00,FULL
G108,GS F333,PUBLIC ADMINISTRATION,42,42,95,10-05-22|14:00|17:00,FULL
G201,GS F333,PUBLIC ADMINISTRATION,40,16,95,10-05-22|14:00|17:00,FULL
F205,HSS F222,LINGUISTICS,40,40,97,09-05-22|14:00|17:00,FULL
F208,HSS F222,LINGUISTICS,60,57,97,09-05-22|14:00|17:00,FULL
G205,HSS F237,CONTEMPORARY INDIAN ENGLISH FI,40,37,98,10-05-22|14:00|17:00,FULL
G206,HSS F237,CONTEMPORARY INDIAN ENGLISH FI,37,37,98,10-05-22|14:00|17:00,FULL
G207,HSS F237,CONTEMPORARY INDIAN ENGLISH FI,37,24,98,10-05-22|14:00|17:00,FULL
F107,HSS F243,INTRODUCTION TO CRITICAL PEDAG,53,53,98,20-05-22|14:00|17:00,FULL
F108,HSS F243,INTRODUCTION TO CRITICAL PEDAG,54,45,98,20-05-22|14:00|17:00,FULL
F207,HSS F246,PHILOSOPHY OF NAGARJUNA,37,40,40,09-05-22|14:00|17:00,FULL
G103,BITS F399,HUM THEO OF SC & TECH,37,30,95,09-05-22|14:00|17:00,FULL
G206,HSS F316,POP LITER & CULT S ASIA,37,37,98,23-05-22|9:00|12:00,FULL
G207,HSS F316,POP LITER & CULT S ASIA,37,37,98,23-05-22|9:00|12:00,FULL
G208,HSS F316,POP LITER & CULT S ASIA,42,24,98,23-05-22|9:00|12:00,FULL
I114,HSS F334,SRIMAD BHAGAVAD GITA,28,28,98,18-05-22|14:00|17:00,FULL
I122,HSS F334,SRIMAD BHAGAVAD GITA,28,28,98,18-05-22|14:00|17:00,FULL
I210,HSS F334,SRIMAD BHAGAVAD GITA,28,28,98,18-05-22|14:00|17:00,FULL
I211,HSS F334,SRIMAD BHAGAVAD GITA,28,14,98,18-05-22|14:00|17:00,FULL
I114,HSS F337,ENGLISH LITERARY FORMS & MOV.,28,28,79,23-05-22|9:00|12:00,FULL
I122,HSS F337,ENGLISH LITERARY FORMS & MOV.,28,28,79,23-05-22|9:00|12:00,FULL
I210,HSS F337,ENGLISH LITERARY FORMS & MOV.,28,23,79,23-05-22|9:00|12:00,FULL
G104,HSS F338,COMPARATIVE INDIAN LIT,37,37,97,10-05-22|14:00|17:00,FULL
G105,HSS F338,COMPARATIVE INDIAN LIT,37,37,97,10-05-22|14:00|17:00,FULL
G106,HSS F338,COMPARATIVE INDIAN LIT,37,23,97,10-05-22|14:00|17:00,FULL
F204,HSS F340,POST COLONIAL LITERATURE,28,26,98,09-05-22|14:00|17:00,FULL
F201,HSS F340,POST COLONIAL LITERATURE,28,24,98,09-05-22|14:00|17:00,FULL
F202,HSS F340,POST COLONIAL LITERATURE,28,24,98,09-05-22|14:00|17:00,FULL
F203,HSS F340,POST COLONIAL LITERATURE,28,24,98,09-05-22|14:00|17:00,FULL
F109,HSS F342,ADV COMMUNICATIVE ENG,36,36,97,20-05-22|14:00|17:00,FULL
F201,HSS F342,ADV COMMUNICATIVE ENG,28,28,97,20-05-22|14:00|17:00,FULL
F202,HSS F342,ADV COMMUNICATIVE ENG,28,17,97,20-05-22|14:00|17:00,FULL
F203,HSS F342,ADV COMMUNICATIVE ENG,28,16,97,20-05-22|14:00|17:00,FULL
F107,HSS F346,INTERNATIONAL RELATIONS,53,53,98,09-05-22|14:00|17:00,FULL
F108,HSS F346,INTERNATIONAL RELATIONS,54,45,98,09-05-22|14:00|17:00,FULL
G102,HSS F361,URBAN POLICY AND GOVERNANCE,37,30,87,19-05-22|14:00|17:00,FULL
G103,HSS F361,URBAN POLICY AND GOVERNANCE,37,30,87,19-05-22|14:00|17:00,FULL
G104,HSS F361,URBAN POLICY AND GOVERNANCE,37,27,87,19-05-22|14:00|17:00,FULL
G203,HSS F363,DISASTER AND DEVELOPMENT,37,37,99,23-05-22|9:00|12:00,FULL
G204,HSS F363,DISASTER AND DEVELOPMENT,37,37,99,23-05-22|9:00|12:00,FULL
G205,HSS F363,DISASTER AND DEVELOPMENT,37,25,99,23-05-22|9:00|12:00,FULL
F204,HSS F365,SCIENCE OF SUSTAINABLE HAPPINE,28,28,102,21-05-22|9:00|12:00,FULL
F205,HSS F365,SCIENCE OF SUSTAINABLE HAPPINE,40,40,102,21-05-22|9:00|12:00,FULL
F207,HSS F365,SCIENCE OF SUSTAINABLE HAPPINE,55,34,102,21-05-22|9:00|12:00,FULL
G102,HSS F369,CASTE AND GENDER IN INDIA,37,37,98,21-05-22|9:00|12:00,FULL
G103,HSS F369,CASTE AND GENDER IN INDIA,37,37,98,21-05-22|9:00|12:00,FULL
G104,HSS F369,CASTE AND GENDER IN INDIA,37,24,98,21-05-22|9:00|12:00,FULL
I212,INSTR F343,INDUS INSTRUMENT & CONT,28,28,94,18-05-22|14:00|17:00,FULL
I213,INSTR F343,INDUS INSTRUMENT & CONT,28,28,94,18-05-22|14:00|17:00,FULL
I221,INSTR F343,INDUS INSTRUMENT & CONT,28,28,94,18-05-22|14:00|17:00,FULL
I222,INSTR F343,INDUS INSTRUMENT & CONT,28,10,94,18-05-22|14:00|17:00,FULL
G105,IS F341,SOFTWARE ENGINEERING,37,37,87,11-05-22|9:00|12:00,FULL
G106,IS F341,SOFTWARE ENGINEERING,37,37,87,11-05-22|9:00|12:00,FULL
G107,IS F341,SOFTWARE ENGINEERING,37,13,87,11-05-22|9:00|12:00,FULL
F107,MATH F113,PROBABILITY & STATISTICS,53,50,50,08-05-22|9:00|12:00,FULL
F107,MATH F213,DISCRETE MATHEMATICS,53,53,200,21-05-22|9:00|12:00,FULL
F108,MATH F213,DISCRETE MATHEMATICS,54,54,200,21-05-22|9:00|12:00,FULL
F109,MATH F213,DISCRETE MATHEMATICS,36,36,200,21-05-22|9:00|12:00,FULL
F201,MATH F213,DISCRETE MATHEMATICS,28,20,200,21-05-22|9:00|12:00,FULL
F202,MATH F213,DISCRETE MATHEMATICS,28,20,200,21-05-22|9:00|12:00,FULL
F203,MATH F213,DISCRETE MATHEMATICS,28,17,200,21-05-22|9:00|12:00,FULL
G101,MATH F231,NUMBER THEORY,37,40,75,10-05-22|14:00|17:00,FULL
G102,MATH F231,NUMBER THEORY,37,35,75,10-05-22|14:00|17:00,FULL
I112,MATH F241,MATHEMATICAL METHODS,28,28,81,19-05-22|9:00|12:00,FULL
I113,MATH F241,MATHEMATICAL METHODS,28,28,81,19-05-22|9:00|12:00,FULL
I114,MATH F241,MATHEMATICAL METHODS,28,25,81,19-05-22|9:00|12:00,FULL
I113,MATH F242,OPERATIONS RESEARCH,28,28,80,06-05-22|9:00|12:00,FULL
I114,MATH F242,OPERATIONS RESEARCH,28,28,80,06-05-22|9:00|12:00,FULL
I122,MATH F242,OPERATIONS RESEARCH,28,24,80,06-05-22|9:00|12:00,FULL
G207,MATH F243,GRAPHS AND NETWORKS,37,30,86,17-05-22|14:00|17:00,FULL
G208,MATH F243,GRAPHS AND NETWORKS,42,30,86,17-05-22|14:00|17:00,FULL
G107,MATH F243,GRAPHS AND NETWORKS,28,26,86,17-05-22|14:00|17:00,FULL
G205,MATH F244,MEASURE & INTEGRATION,37,30,81,11-05-22|14:00|17:00,FULL
G206,MATH F244,MEASURE & INTEGRATION,37,30,81,11-05-22|14:00|17:00,FULL
G207,MATH F244,MEASURE & INTEGRATION,42,21,81,11-05-22|14:00|17:00,FULL
I210,MATH F314,ALGEBRA II,28,16,16,12-05-22|14:00|17:00,FULL
G203,MATH F341,INTRO TO FUNCTIONAL ANAL,37,35,71,14-05-22|9:00|12:00,FULL
G204,MATH F341,INTRO TO FUNCTIONAL ANAL,37,36,71,14-05-22|9:00|12:00,FULL
G203,MATH F342,DIFFERENTIAL GEOMETRY,37,37,71,21-05-22|9:00|12:00,FULL
G204,MATH F342,DIFFERENTIAL GEOMETRY,37,34,71,21-05-22|9:00|12:00,FULL
G203,MATH F343,PARTIAL DIFF EQUATIONS,37,37,72,09-05-22|9:00|12:00,FULL
G204,MATH F343,PARTIAL DIFF EQUATIONS,37,35,72,09-05-22|9:00|12:00,FULL
I112,MATH F353,STATISTICAL INFER & APP,28,9,9,17-05-22|9:00|12:00,FULL
G208,MATH F420,MATHEMATICAL MODELING,42,12,12,17-05-22|9:00|12:00,FULL
G206,MATH F421,COMBINATORIAL MATHS,37,31,31,19-05-22|14:00|17:00,FULL
G206,MATH F422,NUM MTHD FOR PARTIAL DIFF EQ,37,9,9,11-05-22|9:00|12:00,FULL
G203,MATH F456,COSMOLOGY,37,22,22,11-05-22|9:00|12:00,FULL
G204,MATH F471,NONLINEAR OPTIMIZATION,37,11,11,06-05-22|14:00|17:00,FULL
G101,ME F218,ADVANCED MECHANICS OF SOLIDS,37,40,192,11-05-22|14:00|17:00,FULL
G105,ME F218,ADVANCED MECHANICS OF SOLIDS,37,37,192,11-05-22|14:00|17:00,FULL
G106,ME F218,ADVANCED MECHANICS OF SOLIDS,37,37,192,11-05-22|14:00|17:00,FULL
G107,ME F218,ADVANCED MECHANICS OF SOLIDS,37,37,192,11-05-22|14:00|17:00,FULL
G108,ME F218,ADVANCED MECHANICS OF SOLIDS,37,41,192,11-05-22|14:00|17:00,FULL
G108,ME F219,MANUFACTURING PROCESSES,42,42,192,06-05-22|9:00|12:00,FULL
G201,ME F219,MANUFACTURING PROCESSES,40,40,192,06-05-22|9:00|12:00,FULL
G202,ME F219,MANUFACTURING PROCESSES,37,37,192,06-05-22|9:00|12:00,FULL
G203,ME F219,MANUFACTURING PROCESSES,37,37,192,06-05-22|9:00|12:00,FULL
G208,ME F219,MANUFACTURING PROCESSES,42,36,192,06-05-22|9:00|12:00,FULL
G201,ME F220,HEAT TRANSFER,40,40,192,17-05-22|14:00|17:00,FULL
G202,ME F220,HEAT TRANSFER,37,37,192,17-05-22|14:00|17:00,FULL
G203,ME F220,HEAT TRANSFER,37,37,192,17-05-22|14:00|17:00,FULL
G204,ME F220,HEAT TRANSFER,37,37,192,17-05-22|14:00|17:00,FULL
G205,ME F220,HEAT TRANSFER,37,21,192,17-05-22|14:00|17:00,FULL
G206,ME F220,HEAT TRANSFER,37,20,192,17-05-22|14:00|17:00,FULL
G201,ME F221,MECHANISMS AND MACHINES,40,40,192,19-05-22|9:00|12:00,FULL
G202,ME F221,MECHANISMS AND MACHINES,37,37,192,19-05-22|9:00|12:00,FULL
G203,ME F221,MECHANISMS AND MACHINES,37,37,192,19-05-22|9:00|12:00,FULL
G204,ME F221,MECHANISMS AND MACHINES,37,37,192,19-05-22|9:00|12:00,FULL
G208,ME F221,MECHANISMS AND MACHINES,42,41,192,19-05-22|9:00|12:00,FULL
J119,ME F241,MACHINE DESIGN & DRAWING,28,2,2,11-05-22|14:00|17:00,FULL
F205,ME F318,COMPUTER-AIDED DESIGN,40,40,200,18-05-22|14:00|17:00,FULL
F207,ME F318,COMPUTER-AIDED DESIGN,55,55,200,18-05-22|14:00|17:00,FULL
F208,ME F318,COMPUTER-AIDED DESIGN,60,60,200,18-05-22|14:00|17:00,FULL
G101,ME F318,COMPUTER-AIDED DESIGN,40,40,200,18-05-22|14:00|17:00,FULL
G102,ME F318,COMPUTER-AIDED DESIGN,37,5,200,18-05-22|14:00|17:00,FULL
F204,ME F319,VIBRATIONS AND CONTROL,28,28,199,23-05-22|9:00|12:00,FULL
F207,ME F319,VIBRATIONS AND CONTROL,55,55,199,23-05-22|9:00|12:00,FULL
F208,ME F319,VIBRATIONS AND CONTROL,60,60,199,23-05-22|9:00|12:00,FULL
F203,ME F319,VIBRATIONS AND CONTROL,40,28,199,23-05-22|9:00|12:00,FULL
F205,ME F319,VIBRATIONS AND CONTROL,40,28,199,23-05-22|9:00|12:00,FULL
G108,ME F320,ENGINEERING OPTIMIZATION,42,42,199,12-05-22|14:00|17:00,FULL
G201,ME F320,ENGINEERING OPTIMIZATION,40,40,199,12-05-22|14:00|17:00,FULL
G202,ME F320,ENGINEERING OPTIMIZATION,37,37,199,12-05-22|14:00|17:00,FULL
G203,ME F320,ENGINEERING OPTIMIZATION,37,37,199,12-05-22|14:00|17:00,FULL
G204,ME F320,ENGINEERING OPTIMIZATION,37,37,199,12-05-22|14:00|17:00,FULL
G205,ME F320,ENGINEERING OPTIMIZATION,37,6,199,12-05-22|14:00|17:00,FULL
F205,ME F341,PRIMEMOVERS & FLUID MACH,40,40,201,09-05-22|9:00|12:00,FULL
F207,ME F341,PRIMEMOVERS & FLUID MACH,55,50,201,09-05-22|9:00|12:00,FULL
F208,ME F341,PRIMEMOVERS & FLUID MACH,60,50,201,09-05-22|9:00|12:00,FULL
G207,ME F341,PRIMEMOVERS & FLUID MACH,40,40,201,09-05-22|9:00|12:00,FULL
G208,ME F341,PRIMEMOVERS & FLUID MACH,37,21,201,09-05-22|9:00|12:00,FULL
G203,ME F423,MICRO-FLUIDICS & ITS APP,37,14,14,06-05-22|14:00|17:00,FULL
G107,ME F424,ENERGY MANAGEMENT,37,30,52,19-05-22|14:00|17:00,FULL
G108,ME F424,ENERGY MANAGEMENT,42,22,52,19-05-22|14:00|17:00,FULL
G201,ME F484,AUTOMOTIVE TECHNOLOGY,42,33,63,11-05-22|9:00|12:00,FULL
G202,ME F484,AUTOMOTIVE TECHNOLOGY,40,30,63,11-05-22|9:00|12:00,FULL
I113,ME G512,FINITE ELEMENT METHOD,28,8,8,17-05-22|9:00|12:00,FULL
G201,ME G515,COMPUT FLUID DYNAMICS,40,27,27,17-05-22|9:00|12:00,FULL
I212,ME G539,COMP INTEGRATED MANUFAC,28,9,9,10-05-22|14:00|17:00,FULL
F108,ME G611,COMP AIDED ANAL & DESIGN,54,46,46,10-05-22|9:00|12:00,FULL
F205,ME G631,ADVANCED HEAT TRANSFER,40,7,7,20-05-22|9:00|12:00,FULL
F208,MEL G623,ADVANCED VLSI DESIGN,60,57,57,12-05-22|9:00|12:00,FULL
F109,MEL G632,ANALOG IC DESIGN,36,34,34,07-05-22|9:00|12:00,FULL
F109,MEL G641,CAD FOR IC DESIGN,36,34,34,10-05-22|9:00|12:00,FULL
G101,MEL G642,VLSI ARCHITECTURE,40,31,31,14-05-22|9:00|12:00,FULL
G201,MF F311,MECHATRONICS & AUTOMAT,40,17,17,06-05-22|14:00|17:00,FULL
D208,MF F421,SUPPLY CHAIN MANAGEMENT,80,80,80,10-05-22|14:00|17:00,FULL
G105,MF F485,SUSTAINABLE MANUFACTURING,37,37,53,19-05-22|14:00|17:00,FULL
G106,MF F485,SUSTAINABLE MANUFACTURING,37,16,53,19-05-22|14:00|17:00,FULL
I111,MGTS F211,PRINCIPLES OF MANAGEMENT,28,28,143,13-05-22|14:00|17:00,FULL
I112,MGTS F211,PRINCIPLES OF MANAGEMENT,28,28,143,13-05-22|14:00|17:00,FULL
I113,MGTS F211,PRINCIPLES OF MANAGEMENT,28,28,143,13-05-22|14:00|17:00,FULL
I114,MGTS F211,PRINCIPLES OF MANAGEMENT,28,28,143,13-05-22|14:00|17:00,FULL
F204,MSE G512,MANUFACT PLANNING & CONT,28,9,9,20-05-22|9:00|12:00,FULL
F207,MSE G531,CONCURRENT ENGINEERING,55,9,9,12-05-22|9:00|12:00,FULL
I211,MST F332,MATERIALS PROCESSING,28,7,7,19-05-22|14:00|17:00,FULL
F203,MST G522,ADVANCED COMPOSITES,28,11,11,20-05-22|9:00|12:00,FULL
J214,PHA F241,PHARMACEUTICAL CHEMISTRY,28,28,38,19-05-22|9:00|12:00,FULL
J217,PHA F241,PHARMACEUTICAL CHEMISTRY,28,10,38,19-05-22|9:00|12:00,FULL
J115,PHA F242,BIOLOGICAL CHEMISTRY,28,28,38,11-05-22|14:00|17:00,FULL
J107,PHA F242,BIOLOGICAL CHEMISTRY,28,10,38,11-05-22|14:00|17:00,FULL
J119,PHA F313,INSTRU METHODS OF ANAL,28,28,38,17-05-22|14:00|17:00,FULL
J120,PHA F313,INSTRU METHODS OF ANAL,28,10,38,17-05-22|14:00|17:00,FULL
G201,PHA F341,PHARMACOLOGY II,37,27,47,09-05-22|9:00|12:00,FULL
G202,PHA F341,PHARMACOLOGY II,42,20,47,09-05-22|9:00|12:00,FULL
I114,PHA F342,MEDICINAL CHEMISTRY II,28,28,45,12-05-22|14:00|17:00,FULL
I122,PHA F342,MEDICINAL CHEMISTRY II,28,17,45,12-05-22|14:00|17:00,FULL
I111,PHA F343,FORENSIC PHARMACY,28,28,45,18-05-22|14:00|17:00,FULL
I112,PHA F343,FORENSIC PHARMACY,28,17,45,18-05-22|14:00|17:00,FULL
J121,PHA F344,NATURAL DRUGS,28,28,48,23-05-22|9:00|12:00,FULL
J206,PHA F344,NATURAL DRUGS,28,20,48,23-05-22|9:00|12:00,FULL
G208,PHA F413,PHARMA MANG & QUAL CONTR,42,25,25,19-05-22|14:00|17:00,FULL
G105,PHA F414,BIOPHARMACEUTICS,37,33,33,06-05-22|14:00|17:00,FULL
G204,PHA F417,PHARMACOECONOMICS,37,19,19,17-05-22|9:00|12:00,FULL
F203,PHA G532,Q A & REGULATORY AFFAIRS,28,24,24,07-05-22|9:00|12:00,FULL
I211,PHA G543,CLINICAL RESEARCH,28,14,14,10-05-22|14:00|17:00,FULL
F202,PHA G546,PHARMACEUTICAL BIO STATISTICS,28,23,23,12-05-22|9:00|12:00,FULL
F108,PHA G613,PHARMACEUTICAL BIOTECH,54,10,10,18-05-22|9:00|12:00,FULL
F109,PHA G632,DOSAGE FORM DESIGN,36,23,23,20-05-22|9:00|12:00,FULL
J206,PHY F241,ELECTROMAGNETIC THEO II,42,28,82,06-05-22|9:00|12:00,FULL
J214,PHY F241,ELECTROMAGNETIC THEO II,28,28,82,06-05-22|9:00|12:00,FULL
J217,PHY F241,ELECTROMAGNETIC THEO II,28,28,82,06-05-22|9:00|12:00,FULL
G102,PHY F242,QUANTUM MECHANICS I,37,30,82,11-05-22|14:00|17:00,FULL
G103,PHY F242,QUANTUM MECHANICS I,37,30,82,11-05-22|14:00|17:00,FULL
G104,PHY F242,QUANTUM MECHANICS I,37,22,82,11-05-22|14:00|17:00,FULL
G205,PHY F243,MATH METHOD OF PHYSICS,37,30,82,19-05-22|9:00|12:00,FULL
G206,PHY F243,MATH METHOD OF PHYSICS,42,30,82,19-05-22|9:00|12:00,FULL
